Date,Product_ID,Product_Name,Category,Supplier,Units_In_Stock,Units_Sold,Reorder_Level,Unit_Cost,Selling_Price,Profit_Margin,Storage_Location,Expiry_Date,Seasonal_Demand,Promotion_Status,Customer_Rating,Return_Rate
2024-05-16,PRD-5122,Monitor,Electronics,Home Essentials Inc,32,16,15,421.01,681.49,38.22,Backroom,N/A,5,Discount 20%,3.3,11.6
2024-06-08,PRD-5122,Monitor,Electronics,Home Essentials Inc,34,18,13,421.01,681.49,38.22,Store Floor,N/A,5,No Promotion,3.3,5.6
2024-07-06,PRD-5122,Monitor,Electronics,Home Essentials Inc,15,9,3,421.01,681.49,38.22,Warehouse C,N/A,5,Clearance Sale,4.9,2.8
2024-01-11,PRD-5123,Energy Drink,Food & Beverages,Food Source Ltd,16,39,10,8.43,11.89,29.12,Warehouse A,2024-10-16,5,Clearance Sale,3.2,1.7
2024-02-10,PRD-5123,Energy Drink,Food & Beverages,Food Source Ltd,149,28,41,8.43,11.89,29.12,Cold Storage,2024-07-08,5,No Promotion,3.3,1.8
2024-03-11,PRD-5123,Energy Drink,Food & Beverages,Food Source Ltd,177,22,64,8.43,11.89,29.12,Warehouse C,2025-06-07,5,No Promotion,3.2,1.9
2024-04-15,PRD-5123,Energy Drink,Food & Beverages,Food Source Ltd,325,31,72,8.43,11.89,29.12,Backroom,2025-09-02,5,Clearance Sale,4.8,2.7
2024-05-11,PRD-5123,Energy Drink,Food & Beverages,Food Source Ltd,233,20,50,8.43,11.89,29.12,Store Floor,2025-10-29,5,Discount 20%,4.1,2.8
2024-06-15,PRD-5123,Energy Drink,Food & Beverages,Food Source Ltd,35,38,22,8.43,11.89,29.12,Warehouse C,2025-02-23,5,No Promotion,3.1,2.1
2024-07-08,PRD-5123,Energy Drink,Food & Beverages,Food Source Ltd,125,13,47,8.43,11.89,29.12,Backroom,2026-04-19,5,Seasonal Sale,4.8,1.6
2024-01-15,PRD-5124,Doll,Toys,Food Source Ltd,60,2,11,65.23,192.36,66.09,Warehouse A,N/A,5,Clearance Sale,3.3,4.7
2024-02-05,PRD-5124,Doll,Toys,Food Source Ltd,125,22,40,65.23,192.36,66.09,Backroom,N/A,5,No Promotion,4.5,2.7
2024-03-11,PRD-5124,Doll,Toys,Food Source Ltd,15,30,10,65.23,192.36,66.09,Outdoor Storage,N/A,5,Seasonal Sale,4.0,4.1
2024-04-15,PRD-5124,Doll,Toys,Food Source Ltd,12,26,8,65.23,192.36,66.09,Warehouse C,N/A,5,Seasonal Sale,4.1,3.0
2024-05-01,PRD-5124,Doll,Toys,Food Source Ltd,127,4,22,65.23,192.36,66.09,Warehouse C,N/A,5,BOGO,4.9,1.9
2024-06-22,PRD-5124,Doll,Toys,Food Source Ltd,24,25,9,65.23,192.36,66.09,Warehouse A,N/A,5,BOGO,4.5,1.5
2024-07-15,PRD-5124,Doll,Toys,Food Source Ltd,11,7,6,65.23,192.36,66.09,Warehouse B,N/A,5,Seasonal Sale,3.6,5.3
2024-01-16,PRD-5125,Face Mask,Health,Fashion Forward Ltd,282,13,95,113.62,276.94,58.97,Backroom,2025-06-27,5,BOGO,4.7,1.4
2024-02-05,PRD-5125,Face Mask,Health,Fashion Forward Ltd,213,4,56,113.62,276.94,58.97,Store Floor,2024-08-05,5,Seasonal Sale,4.7,1.1
2024-03-10,PRD-5125,Face Mask,Health,Fashion Forward Ltd,109,14,32,113.62,276.94,58.97,Outdoor Storage,2025-07-14,5,No Promotion,3.6,1.1
2024-04-03,PRD-5125,Face Mask,Health,Fashion Forward Ltd,430,22,69,113.62,276.94,58.97,Backroom,2025-06-05,5,Buy 2 Get 1,3.4,2.1
2024-05-24,PRD-5125,Face Mask,Health,Fashion Forward Ltd,78,22,24,113.62,276.94,58.97,Warehouse B,2026-03-13,5,No Promotion,3.3,2.4
2024-06-14,PRD-5125,Face Mask,Health,Fashion Forward Ltd,374,25,83,113.62,276.94,58.97,Store Floor,2025-04-14,5,No Promotion,3.9,2.5
2024-07-24,PRD-5125,Face Mask,Health,Fashion Forward Ltd,199,7,67,113.62,276.94,58.97,Backroom,2026-04-16,5,Clearance Sale,3.8,0.9
2024-01-15,PRD-5126,Protein Bar,Food & Beverages,Auto Parts Plus,325,21,93,16.61,22.17,25.08,Warehouse B,2025-06-14,5,Clearance Sale,3.9,2.2
2024-02-17,PRD-5126,Protein Bar,Food & Beverages,Auto Parts Plus,384,37,135,16.61,22.17,25.08,Store Floor,2025-07-14,5,No Promotion,4.9,1.3
2024-03-06,PRD-5126,Protein Bar,Food & Beverages,Auto Parts Plus,390,40,104,16.61,22.17,25.08,Warehouse B,2025-04-20,5,No Promotion,3.1,1.5
2024-04-02,PRD-5126,Protein Bar,Food & Beverages,Auto Parts Plus,99,34,43,16.61,22.17,25.08,Warehouse B,2025-10-03,5,No Promotion,3.7,0.9
2024-05-24,PRD-5126,Protein Bar,Food & Beverages,Auto Parts Plus,260,7,66,16.61,22.17,25.08,Store Floor,2025-08-14,5,No Promotion,3.3,1.6
2024-06-24,PRD-5126,Protein Bar,Food & Beverages,Auto Parts Plus,390,41,85,16.61,22.17,25.08,Backroom,2025-06-02,5,No Promotion,4.3,2.7
2024-07-15,PRD-5126,Protein Bar,Food & Beverages,Auto Parts Plus,300,27,57,16.61,22.17,25.08,Warehouse C,2026-05-18,5,No Promotion,3.4,1.5
2024-01-16,PRD-5127,Tennis Racket,Sports,Sports World,143,2,43,102.37,235.69,56.57,Warehouse A,N/A,5,BOGO,4.4,7.3
2024-01-31,PRD-5127,Tennis Racket,Sports,Sports World,153,19,29,102.37,235.69,56.57,Warehouse A,N/A,5,Discount 20%,4.2,1.5
2024-03-20,PRD-5127,Tennis Racket,Sports,Sports World,37,4,11,102.37,235.69,56.57,Backroom,N/A,5,Buy 2 Get 1,3.7,4.3
2024-04-16,PRD-5127,Tennis Racket,Sports,Sports World,180,20,65,102.37,235.69,56.57,Backroom,N/A,6,BOGO,4.7,3.9
2024-05-06,PRD-5127,Tennis Racket,Sports,Sports World,71,8,13,102.37,235.69,56.57,Backroom,N/A,7,No Promotion,4.7,7.0
2024-06-04,PRD-5127,Tennis Racket,Sports,Sports World,91,25,39,102.37,235.69,56.57,Store Floor,N/A,7,No Promotion,4.3,4.5
2024-07-18,PRD-5127,Tennis Racket,Sports,Sports World,119,13,33,102.37,235.69,56.57,Warehouse C,N/A,7,No Promotion,4.0,7.2
2024-01-17,PRD-5128,Coffee Maker,Home & Garden,Auto Parts Plus,43,18,12,131.8,256.08,48.53,Store Floor,N/A,5,No Promotion,3.6,5.3
2024-02-08,PRD-5128,Coffee Maker,Home & Garden,Auto Parts Plus,44,13,10,131.8,256.08,48.53,Outdoor Storage,N/A,5,Clearance Sale,4.9,2.2
2024-03-02,PRD-5128,Coffee Maker,Home & Garden,Auto Parts Plus,95,18,29,131.8,256.08,48.53,Warehouse A,N/A,5,No Promotion,4.5,2.6
2024-04-13,PRD-5128,Coffee Maker,Home & Garden,Auto Parts Plus,49,24,15,131.8,256.08,48.53,Warehouse C,N/A,8,Discount 20%,4.4,3.3
2024-05-24,PRD-5128,Coffee Maker,Home & Garden,Auto Parts Plus,14,9,4,131.8,256.08,48.53,Warehouse C,N/A,6,Seasonal Sale,3.4,1.1
2024-06-12,PRD-5128,Coffee Maker,Home & Garden,Auto Parts Plus,43,14,10,131.8,256.08,48.53,Warehouse B,N/A,8,Discount 20%,3.6,6.6
2024-07-07,PRD-5128,Coffee Maker,Home & Garden,Auto Parts Plus,121,19,21,131.8,256.08,48.53,Cold Storage,N/A,8,Seasonal Sale,4.4,7.7
2024-01-25,PRD-5129,Protein Bar,Food & Beverages,Toy Universe,254,5,85,23.06,38.28,39.76,Warehouse A,2025-08-23,5,No Promotion,4.9,2.2
2024-02-23,PRD-5129,Protein Bar,Food & Beverages,Toy Universe,166,31,36,23.06,38.28,39.76,Warehouse B,2025-08-23,5,No Promotion,3.8,1.9
2024-03-13,PRD-5129,Protein Bar,Food & Beverages,Toy Universe,292,35,52,23.06,38.28,39.76,Cold Storage,2025-12-21,5,No Promotion,4.7,2.1
2024-04-09,PRD-5129,Protein Bar,Food & Beverages,Toy Universe,451,31,133,23.06,38.28,39.76,Outdoor Storage,2024-06-16,5,No Promotion,4.4,2.6
2024-05-23,PRD-5129,Protein Bar,Food & Beverages,Toy Universe,330,49,121,23.06,38.28,39.76,Backroom,2025-12-19,5,Buy 2 Get 1,4.6,1.4
2024-06-21,PRD-5129,Protein Bar,Food & Beverages,Toy Universe,374,18,112,23.06,38.28,39.76,Warehouse B,2025-07-04,5,Discount 20%,3.6,2.6
2024-07-07,PRD-5129,Protein Bar,Food & Beverages,Toy Universe,30,47,13,23.06,38.28,39.76,Backroom,2025-03-14,5,Buy 2 Get 1,3.2,1.6
2024-01-25,PRD-5130,Protein Powder,Health,Sports World,50,18,11,68.98,130.33,47.08,Warehouse C,2025-05-10,5,Discount 20%,4.3,2.5
2024-02-02,PRD-5130,Protein Powder,Health,Sports World,230,17,60,68.98,130.33,47.08,Warehouse A,2024-12-27,5,Buy 2 Get 1,4.2,2.7
2024-03-15,PRD-5130,Protein Powder,Health,Sports World,164,14,35,68.98,130.33,47.08,Warehouse A,2025-04-28,5,Discount 20%,4.4,2.9
2024-04-09,PRD-5130,Protein Powder,Health,Sports World,326,5,53,68.98,130.33,47.08,Warehouse B,2025-05-27,5,Seasonal Sale,4.3,0.9
2024-05-08,PRD-5130,Protein Powder,Health,Sports World,53,17,17,68.98,130.33,47.08,Warehouse C,2025-07-08,5,Seasonal Sale,3.8,1.6
2024-06-24,PRD-5130,Protein Powder,Health,Sports World,304,28,112,68.98,130.33,47.08,Warehouse B,2024-12-06,5,No Promotion,3.5,1.8
2024-07-20,PRD-5130,Protein Powder,Health,Sports World,280,22,53,68.98,130.33,47.08,Warehouse C,2025-04-06,5,No Promotion,3.1,2.5
2024-01-01,PRD-5131,Phone Mount,Automotive,Auto Parts Plus,0,20,4,93.19,184.95,49.61,Outdoor Storage,N/A,5,No Promotion,3.6,2.0
2024-01-31,PRD-5131,Phone Mount,Automotive,Auto Parts Plus,33,8,12,93.19,184.95,49.61,Warehouse A,N/A,5,No Promotion,4.0,5.0
2024-03-05,PRD-5131,Phone Mount,Automotive,Auto Parts Plus,52,16,19,93.19,184.95,49.61,Warehouse A,N/A,5,Clearance Sale,3.2,6.6
2024-04-04,PRD-5131,Phone Mount,Automotive,Auto Parts Plus,56,3,18,93.19,184.95,49.61,Outdoor Storage,N/A,5,No Promotion,3.4,7.3
2024-05-23,PRD-5131,Phone Mount,Automotive,Auto Parts Plus,21,4,7,93.19,184.95,49.61,Outdoor Storage,N/A,5,No Promotion,3.4,5.9
2024-06-12,PRD-5131,Phone Mount,Automotive,Auto Parts Plus,77,7,27,93.19,184.95,49.61,Store Floor,N/A,5,Discount 20%,4.7,3.5
2024-07-21,PRD-5131,Phone Mount,Automotive,Auto Parts Plus,73,18,28,93.19,184.95,49.61,Warehouse C,N/A,5,BOGO,4.5,3.2
2024-01-11,PRD-5132,Smartphone,Electronics,Home Essentials Inc,78,11,26,660.88,1320.3,49.94,Outdoor Storage,N/A,7,No Promotion,3.6,4.7
2024-02-10,PRD-5132,Smartphone,Electronics,Home Essentials Inc,59,15,20,660.88,1320.3,49.94,Warehouse A,N/A,5,Clearance Sale,3.8,4.0
2024-03-22,PRD-5132,Smartphone,Electronics,Home Essentials Inc,64,16,25,660.88,1320.3,49.94,Backroom,N/A,5,No Promotion,4.3,4.7
2024-04-17,PRD-5132,Smartphone,Electronics,Home Essentials Inc,58,4,11,660.88,1320.3,49.94,Store Floor,N/A,5,Seasonal Sale,4.4,2.6
2024-05-18,PRD-5132,Smartphone,Electronics,Home Essentials Inc,17,13,8,660.88,1320.3,49.94,Backroom,N/A,5,No Promotion,3.7,3.6
2024-06-05,PRD-5132,Smartphone,Electronics,Home Essentials Inc,68,12,25,660.88,1320.3,49.94,Backroom,N/A,5,Buy 2 Get 1,5.0,3.0
2024-07-16,PRD-5132,Smartphone,Electronics,Home Essentials Inc,8,13,6,660.88,1320.3,49.94,Warehouse C,N/A,5,Discount 20%,5.0,6.1
2024-01-06,PRD-5133,Hand Sanitizer,Health,Home Essentials Inc,261,15,56,40.33,100.77,59.98,Cold Storage,2024-06-09,5,No Promotion,3.6,2.2
2024-02-17,PRD-5133,Hand Sanitizer,Health,Home Essentials Inc,367,23,84,40.33,100.77,59.98,Warehouse A,2024-05-04,5,BOGO,3.2,1.4
2024-03-17,PRD-5133,Hand Sanitizer,Health,Home Essentials Inc,60,24,25,40.33,100.77,59.98,Store Floor,2025-11-11,5,BOGO,4.1,3.0
2024-03-31,PRD-5133,Hand Sanitizer,Health,Home Essentials Inc,30,29,18,40.33,100.77,59.98,Outdoor Storage,2025-04-26,5,BOGO,3.6,1.3
2024-05-10,PRD-5133,Hand Sanitizer,Health,Home Essentials Inc,289,17,89,40.33,100.77,59.98,Warehouse B,2026-02-20,5,Seasonal Sale,4.5,2.8
2024-06-14,PRD-5133,Hand Sanitizer,Health,Home Essentials Inc,379,21,67,40.33,100.77,59.98,Outdoor Storage,2025-01-03,5,Discount 20%,3.7,0.6
2024-07-19,PRD-5133,Hand Sanitizer,Health,Home Essentials Inc,209,15,47,40.33,100.77,59.98,Backroom,2025-04-28,5,Buy 2 Get 1,3.6,2.0
2024-01-11,PRD-5134,Perfume,Beauty,Fashion Forward Ltd,56,9,19,96.89,277.26,65.06,Cold Storage,2024-05-07,5,Clearance Sale,4.4,2.1
2024-02-21,PRD-5134,Perfume,Beauty,Fashion Forward Ltd,123,16,33,96.89,277.26,65.06,Warehouse A,2024-07-04,5,No Promotion,4.8,7.8
2024-03-08,PRD-5134,Perfume,Beauty,Fashion Forward Ltd,0,47,12,96.89,277.26,65.06,Outdoor Storage,2025-05-19,5,Buy 2 Get 1,4.6,6.0
2024-04-08,PRD-5134,Perfume,Beauty,Fashion Forward Ltd,120,22,48,96.89,277.26,65.06,Backroom,2025-06-16,5,Discount 20%,3.4,1.7
2024-05-17,PRD-5134,Perfume,Beauty,Fashion Forward Ltd,22,42,15,96.89,277.26,65.06,Warehouse B,2026-05-03,5,No Promotion,3.9,4.4
2024-06-22,PRD-5134,Perfume,Beauty,Fashion Forward Ltd,60,44,27,96.89,277.26,65.06,Store Floor,2025-11-17,5,BOGO,4.0,2.6
2024-07-06,PRD-5134,Perfume,Beauty,Fashion Forward Ltd,0,37,4,96.89,277.26,65.06,Warehouse B,2024-12-09,5,Clearance Sale,4.1,2.9
2024-01-01,PRD-5135,Shorts,Clothing,Food Source Ltd,135,14,44,124.3,260.95,52.37,Store Floor,N/A,6,No Promotion,3.5,10.9
2024-02-02,PRD-5135,Shorts,Clothing,Food Source Ltd,53,14,19,124.3,260.95,52.37,Warehouse A,N/A,5,Discount 20%,4.5,9.9
2024-03-08,PRD-5135,Shorts,Clothing,Food Source Ltd,132,19,45,124.3,260.95,52.37,Outdoor Storage,N/A,5,No Promotion,3.6,6.7
2024-04-22,PRD-5135,Shorts,Clothing,Food Source Ltd,81,2,16,124.3,260.95,52.37,Store Floor,N/A,5,Buy 2 Get 1,3.8,4.5
2024-05-08,PRD-5135,Shorts,Clothing,Food Source Ltd,15,23,6,124.3,260.95,52.37,Outdoor Storage,N/A,5,No Promotion,4.5,9.2
2024-06-06,PRD-5135,Shorts,Clothing,Food Source Ltd,12,17,5,124.3,260.95,52.37,Backroom,N/A,5,Seasonal Sale,4.9,4.5
2024-07-22,PRD-5135,Shorts,Clothing,Food Source Ltd,103,11,29,124.3,260.95,52.37,Warehouse B,N/A,5,Buy 2 Get 1,4.1,5.7
2024-01-24,PRD-5136,Oil Filter,Automotive,Book Distributors,11,13,6,132.31,251.73,47.44,Backroom,N/A,5,No Promotion,4.7,6.3
2024-02-01,PRD-5136,Oil Filter,Automotive,Book Distributors,27,4,6,132.31,251.73,47.44,Store Floor,N/A,5,No Promotion,4.8,6.8
2024-03-18,PRD-5136,Oil Filter,Automotive,Book Distributors,42,1,10,132.31,251.73,47.44,Warehouse A,N/A,5,BOGO,3.3,7.8
2024-04-10,PRD-5136,Oil Filter,Automotive,Book Distributors,16,8,5,132.31,251.73,47.44,Warehouse B,N/A,5,Clearance Sale,4.3,7.3
2024-05-20,PRD-5136,Oil Filter,Automotive,Book Distributors,51,13,16,132.31,251.73,47.44,Warehouse C,N/A,5,Discount 20%,4.6,1.7
2024-06-20,PRD-5136,Oil Filter,Automotive,Book Distributors,74,2,13,132.31,251.73,47.44,Backroom,N/A,5,Seasonal Sale,4.1,5.5
2024-07-21,PRD-5136,Oil Filter,Automotive,Book Distributors,13,14,4,132.31,251.73,47.44,Outdoor Storage,N/A,5,Discount 20%,3.4,1.6
2024-01-16,PRD-5137,Blood Pressure Monitor,Health,Auto Parts Plus,146,22,52,101.72,244.88,58.46,Warehouse B,2024-07-27,5,No Promotion,3.6,1.8
2024-02-17,PRD-5137,Blood Pressure Monitor,Health,Auto Parts Plus,207,13,64,101.72,244.88,58.46,Store Floor,2024-05-26,5,Seasonal Sale,3.9,0.9
2024-03-09,PRD-5137,Blood Pressure Monitor,Health,Auto Parts Plus,143,30,49,101.72,244.88,58.46,Outdoor Storage,2024-06-30,5,No Promotion,4.2,1.7
2024-04-24,PRD-5137,Blood Pressure Monitor,Health,Auto Parts Plus,134,2,33,101.72,244.88,58.46,Store Floor,2025-03-15,5,BOGO,4.0,1.2
2024-05-19,PRD-5137,Blood Pressure Monitor,Health,Auto Parts Plus,338,2,60,101.72,244.88,58.46,Warehouse B,2024-10-15,5,Discount 20%,3.2,2.6
2024-05-30,PRD-5137,Blood Pressure Monitor,Health,Auto Parts Plus,208,30,83,101.72,244.88,58.46,Warehouse C,2024-09-26,5,No Promotion,4.8,1.5
2024-07-11,PRD-5137,Blood Pressure Monitor,Health,Auto Parts Plus,327,19,75,101.72,244.88,58.46,Cold Storage,2025-03-10,5,No Promotion,4.9,2.6
2024-01-22,PRD-5138,Protein Powder,Health,Book Distributors,194,27,33,70.08,156.26,55.15,Warehouse A,2025-08-15,5,Seasonal Sale,3.8,1.8
2024-02-13,PRD-5138,Protein Powder,Health,Book Distributors,66,5,13,70.08,156.26,55.15,Cold Storage,2025-11-19,5,Seasonal Sale,4.9,1.3
2024-03-03,PRD-5138,Protein Powder,Health,Book Distributors,392,7,64,70.08,156.26,55.15,Warehouse C,2024-09-18,5,No Promotion,4.2,1.2
2024-04-04,PRD-5138,Protein Powder,Health,Book Distributors,240,21,65,70.08,156.26,55.15,Warehouse C,2024-08-04,5,Clearance Sale,4.2,1.0
2024-05-07,PRD-5138,Protein Powder,Health,Book Distributors,67,17,27,70.08,156.26,55.15,Warehouse C,2025-12-07,5,Clearance Sale,3.3,0.9
2024-06-12,PRD-5138,Protein Powder,Health,Book Distributors,127,27,33,70.08,156.26,55.15,Warehouse A,2024-12-26,5,No Promotion,4.8,2.1
2024-07-23,PRD-5138,Protein Powder,Health,Book Distributors,52,10,13,70.08,156.26,55.15,Cold Storage,2025-10-31,5,BOGO,3.5,2.7
2024-01-09,PRD-5139,Textbook,Books,Health First,16,28,11,8.65,12.3,29.65,Warehouse B,N/A,5,Clearance Sale,3.6,8.0
2024-02-16,PRD-5139,Textbook,Books,Health First,115,25,24,8.65,12.3,29.65,Backroom,N/A,5,Clearance Sale,4.1,3.2
2024-03-03,PRD-5139,Textbook,Books,Health First,79,7,18,8.65,12.3,29.65,Store Floor,N/A,5,BOGO,4.0,2.3
2024-04-01,PRD-5139,Textbook,Books,Health First,34,26,20,8.65,12.3,29.65,Warehouse C,N/A,5,BOGO,4.9,3.0
2024-05-12,PRD-5139,Textbook,Books,Health First,118,3,38,8.65,12.3,29.65,Store Floor,N/A,5,Seasonal Sale,4.4,6.3
2024-06-07,PRD-5139,Textbook,Books,Health First,71,19,26,8.65,12.3,29.65,Outdoor Storage,N/A,5,Buy 2 Get 1,4.9,4.2
2024-07-11,PRD-5139,Textbook,Books,Health First,15,28,13,8.65,12.3,29.65,Warehouse A,N/A,5,Buy 2 Get 1,4.6,5.5
2024-01-10,PRD-5140,Plant Pot,Home & Garden,Health First,20,23,9,277.69,431.85,35.7,Warehouse A,N/A,5,No Promotion,3.6,5.3
2024-01-31,PRD-5140,Plant Pot,Home & Garden,Health First,13,22,5,277.69,431.85,35.7,Backroom,N/A,5,BOGO,4.3,1.3
2024-03-20,PRD-5140,Plant Pot,Home & Garden,Health First,98,2,29,277.69,431.85,35.7,Outdoor Storage,N/A,5,Discount 20%,3.7,7.7
2024-04-12,PRD-5140,Plant Pot,Home & Garden,Health First,107,20,23,277.69,431.85,35.7,Warehouse B,N/A,7,No Promotion,3.1,4.0
2024-05-04,PRD-5140,Plant Pot,Home & Garden,Health First,81,21,33,277.69,431.85,35.7,Backroom,N/A,8,Seasonal Sale,4.6,4.0
2024-06-05,PRD-5140,Plant Pot,Home & Garden,Health First,4,24,7,277.69,431.85,35.7,Store Floor,N/A,6,Clearance Sale,3.2,5.7
2024-07-20,PRD-5140,Plant Pot,Home & Garden,Health First,9,15,7,277.69,431.85,35.7,Backroom,N/A,7,No Promotion,4.9,4.9
2024-01-12,PRD-5141,Coffee Beans,Food & Beverages,Auto Parts Plus,226,33,58,11.41,21.53,47.01,Warehouse A,2025-04-14,5,Buy 2 Get 1,4.1,1.8
2024-02-15,PRD-5141,Coffee Beans,Food & Beverages,Auto Parts Plus,185,30,35,11.41,21.53,47.01,Cold Storage,2024-05-17,5,Discount 20%,3.1,0.6
2024-03-10,PRD-5141,Coffee Beans,Food & Beverages,Auto Parts Plus,64,43,30,11.41,21.53,47.01,Outdoor Storage,2024-11-29,5,No Promotion,3.6,1.1
2024-04-08,PRD-5141,Coffee Beans,Food & Beverages,Auto Parts Plus,241,23,47,11.41,21.53,47.01,Warehouse B,2025-06-29,5,BOGO,4.2,2.9
2024-05-16,PRD-5141,Coffee Beans,Food & Beverages,Auto Parts Plus,465,29,101,11.41,21.53,47.01,Warehouse A,2025-06-11,5,Buy 2 Get 1,4.5,2.6
2024-05-31,PRD-5141,Coffee Beans,Food & Beverages,Auto Parts Plus,424,45,151,11.41,21.53,47.01,Backroom,2024-10-14,5,BOGO,4.2,1.0
2024-07-18,PRD-5141,Coffee Beans,Food & Beverages,Auto Parts Plus,69,30,25,11.41,21.53,47.01,Warehouse C,2025-09-22,5,No Promotion,3.8,0.5
2024-01-26,PRD-5142,Foundation,Beauty,Auto Parts Plus,7,24,7,93.67,282.48,66.84,Outdoor Storage,2024-09-08,5,Discount 20%,3.2,4.7
2024-02-18,PRD-5142,Foundation,Beauty,Auto Parts Plus,20,37,14,93.67,282.48,66.84,Warehouse C,2024-04-28,5,Seasonal Sale,3.3,3.5
2024-03-18,PRD-5142,Foundation,Beauty,Auto Parts Plus,128,11,22,93.67,282.48,66.84,Backroom,2024-11-23,5,Buy 2 Get 1,4.7,7.2
2024-04-05,PRD-5142,Foundation,Beauty,Auto Parts Plus,69,40,32,93.67,282.48,66.84,Store Floor,2024-07-02,5,Seasonal Sale,4.0,4.6
2024-05-05,PRD-5142,Foundation,Beauty,Auto Parts Plus,127,17,33,93.67,282.48,66.84,Backroom,2024-10-30,5,Clearance Sale,3.0,2.9
2024-05-31,PRD-5142,Foundation,Beauty,Auto Parts Plus,6,48,12,93.67,282.48,66.84,Warehouse B,2025-07-20,5,BOGO,3.3,2.7
2024-07-22,PRD-5142,Foundation,Beauty,Auto Parts Plus,80,36,27,93.67,282.48,66.84,Backroom,2025-04-11,5,Discount 20%,3.1,5.3
2024-01-15,PRD-5143,Tablet,Electronics,Book Distributors,95,1,23,719.45,1080.53,33.42,Backroom,N/A,8,BOGO,4.2,6.9
2024-02-14,PRD-5143,Tablet,Electronics,Book Distributors,23,19,9,719.45,1080.53,33.42,Warehouse A,N/A,5,Seasonal Sale,3.5,6.4
2024-03-11,PRD-5143,Tablet,Electronics,Book Distributors,3,7,2,719.45,1080.53,33.42,Cold Storage,N/A,5,Clearance Sale,4.0,4.8
2024-04-04,PRD-5143,Tablet,Electronics,Book Distributors,59,13,20,719.45,1080.53,33.42,Store Floor,N/A,5,No Promotion,3.3,10.2
2024-05-24,PRD-5143,Tablet,Electronics,Book Distributors,40,16,11,719.45,1080.53,33.42,Warehouse C,N/A,5,Buy 2 Get 1,3.8,10.2
2024-05-31,PRD-5143,Tablet,Electronics,Book Distributors,49,8,8,719.45,1080.53,33.42,Backroom,N/A,5,No Promotion,4.4,2.4
2024-07-21,PRD-5143,Tablet,Electronics,Book Distributors,71,13,24,719.45,1080.53,33.42,Warehouse A,N/A,5,Discount 20%,3.1,8.7
2024-01-21,PRD-5144,Protein Powder,Health,Fashion Forward Ltd,154,10,43,82.33,189.32,56.51,Outdoor Storage,2025-04-20,5,No Promotion,3.2,2.0
2024-02-25,PRD-5144,Protein Powder,Health,Fashion Forward Ltd,280,5,88,82.33,189.32,56.51,Warehouse C,2026-02-17,5,Buy 2 Get 1,4.2,1.8
2024-03-22,PRD-5144,Protein Powder,Health,Fashion Forward Ltd,223,27,43,82.33,189.32,56.51,Outdoor Storage,2024-05-23,5,No Promotion,5.0,2.2
2024-04-01,PRD-5144,Protein Powder,Health,Fashion Forward Ltd,82,3,23,82.33,189.32,56.51,Warehouse B,2024-07-25,5,No Promotion,3.3,0.7
2024-05-07,PRD-5144,Protein Powder,Health,Fashion Forward Ltd,74,4,24,82.33,189.32,56.51,Backroom,2026-03-15,5,BOGO,4.2,0.9
2024-06-02,PRD-5144,Protein Powder,Health,Fashion Forward Ltd,323,24,62,82.33,189.32,56.51,Store Floor,2024-12-28,5,Buy 2 Get 1,5.0,0.9
2024-07-09,PRD-5144,Protein Powder,Health,Fashion Forward Ltd,383,8,61,82.33,189.32,56.51,Warehouse C,2026-06-10,5,Discount 20%,3.3,3.0
2024-01-06,PRD-5145,Bedding,Home & Garden,Fashion Forward Ltd,43,29,14,15.1,33.62,55.08,Store Floor,N/A,5,Discount 20%,3.2,2.9
2024-02-08,PRD-5145,Bedding,Home & Garden,Fashion Forward Ltd,140,8,44,15.1,33.62,55.08,Cold Storage,N/A,5,Discount 20%,3.3,6.4
2024-03-07,PRD-5145,Bedding,Home & Garden,Fashion Forward Ltd,63,24,27,15.1,33.62,55.08,Warehouse C,N/A,5,No Promotion,5.0,3.3
2024-04-08,PRD-5145,Bedding,Home & Garden,Fashion Forward Ltd,25,23,9,15.1,33.62,55.08,Backroom,N/A,8,No Promotion,3.4,3.6
2024-05-09,PRD-5145,Bedding,Home & Garden,Fashion Forward Ltd,60,13,11,15.1,33.62,55.08,Warehouse A,N/A,6,Buy 2 Get 1,3.8,4.4
2024-06-03,PRD-5145,Bedding,Home & Garden,Fashion Forward Ltd,111,17,41,15.1,33.62,55.08,Warehouse B,N/A,7,No Promotion,4.7,5.1
2024-07-18,PRD-5145,Bedding,Home & Garden,Fashion Forward Ltd,103,18,33,15.1,33.62,55.08,Outdoor Storage,N/A,8,Discount 20%,3.0,5.4
2024-01-14,PRD-5146,Art Book,Books,Beauty Brands,48,9,16,46.6,75.08,37.92,Warehouse A,N/A,5,No Promotion,3.3,2.3
2024-02-16,PRD-5146,Art Book,Books,Beauty Brands,65,20,27,46.6,75.08,37.92,Outdoor Storage,N/A,5,Clearance Sale,4.6,2.2
2024-03-09,PRD-5146,Art Book,Books,Beauty Brands,85,21,28,46.6,75.08,37.92,Warehouse C,N/A,5,Discount 20%,4.9,2.2
2024-03-31,PRD-5146,Art Book,Books,Beauty Brands,64,23,21,46.6,75.08,37.92,Warehouse C,N/A,5,Buy 2 Get 1,4.1,7.5
2024-05-02,PRD-5146,Art Book,Books,Beauty Brands,12,5,4,46.6,75.08,37.92,Cold Storage,N/A,5,No Promotion,3.8,7.6
